   0.1894666690666666E-02,    0.000000000000000    ,   0.1771695738496529E-02,    2.443892145534018    ,
   0.8047666772000008E-02,   0.6105471768108214E-01,   0.3842691568806439E-01,    4.397294562539999    ,
   0.3699919993159890    ,    1.114789996597233    ,    1.109397936510659    ,    1.054039310757988    ,
   0.7938400051199929E-01,   0.1672714092455250    ,   0.1546369297326582    ,    6.000105175513375    ,
   0.5941533361333334E-02,   0.7888867704579701E-02,   0.4817704476054862E-02,    7.104353220850053    ,
   0.3748799993333336E-02,   0.6472266128327771E-01,   0.5477824284209807E-01,    1.543777016948675    ,
   0.3368898010765343    ,   0.2859244891875167    ,   0.2880011143939310    ,    1.410861840193316    ,
   0.1523939987859999    ,   0.5149181430453149    ,   0.5181257333166446    ,    1.779249631597317    ,
   0.1236700024760001    ,   0.1349122534233693    ,   0.1703388756802302    ,    2.343985371783334    ,
   0.1325000000000000E-01,   0.2197386518928510E-01,   0.1856466337677927E-01,   0.8859379610579912    ,
   0.2190666702866667E-01,   0.2962790545283164    ,   0.2985989293798091    ,    1.341442257746676    ,
   0.1831800026333332E-01,   0.1231829864160070    ,   0.1266267537546517    ,    1.911093516832006    ,
   0.2883933241333334E-02,   0.4291077006353080E-02,   0.4208376296779019E-02,   0.8916883975200079    ,
   0.5166666666666667E-03,   0.3024970146885996E-02,   0.1915637090858384E-02,    5.371258651580008    ,
   0.1733453329333332E-01,   0.3756365729912235E-01,   0.3382906296741763E-01,    1.369107046960009    ,
   0.7507333350333338E-01,   0.5877564356710624    ,   0.5045080474193777    ,    1.097045906738538    ,
   0.2898419986800000E-01,   0.6553619803797515E-01,   0.4156522745658802E-01,    2.172910053870633    ,
   0.7123999984000003E-01,   0.4429966289751679    ,   0.3720935883702136    ,    1.439594808513336    ,
   0.1216666666666667E-02,    0.000000000000000    ,   0.1563187479267904E-03,    1.799515193034011    ,
   0.5866666800000000E-03,   0.7007220776849604E-02,   0.5693556215636780E-02,    3.225927445380010    ,
   0.1366060005733334E-01,   0.2959169290907390    ,   0.2876728756982668    ,    2.064477835265321    ,
   0.7890993349253335E-01,   0.5139117503001011E-01,   0.4894613109043854E-01,    1.486571396030659    ,
   0.3542000036200002E-01,   0.1245032176745670    ,   0.9326323122120270E-01,   0.9850250565793170    ,
   0.3407366664800000E-01,   0.8885463553497684E-01,   0.8793931294244133E-01,    2.146493888192667    ,
   0.1683333333333333E-02,   0.1031769788743220E-02,   0.5411860210458308E-04,    1.769890401742669    ,
   0.8533333506666668E-03,   0.3833395828023794E-04,   0.1632284278077873E-05,    4.510940828413363    ,
   0.3841999946666667E-03,   0.1806515597309277E-03,   0.2872952578370251E-04,    9.750027163473343    ,
