 1, 6,13, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,13,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,13,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,13, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,13,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,13,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,13, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,13,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,13,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.813    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,14, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,14,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,14,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,14, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,14,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,14,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,14, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,14,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,14,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.897    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,15, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,15,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,15,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,15, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,15,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,15,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,15, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,15,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,15,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   1.980    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,16, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,16,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,16,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,16, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,16,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,16,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,16, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,16,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,16,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.064    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,17, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,17,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,17,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,17, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,17,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,17,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,17, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,17,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,17,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.148    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,18, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,18,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,18,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 4, 6,18, -0.6745    ,   0.000    , 3,  3,  8, 16, 19,  0,  0.1003    ,  0.8256    ,  0.8948    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 5, 6,18,   0.000    ,   0.000    , 3,  3,  7,  8,  8,***,  0.8981E-01,  0.4333    ,   1.258    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 6, 6,18,  0.6745    ,   0.000    , 2,  7, 21, 21,***,  0,   1.533    ,  0.9504E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 7, 6,18, -0.6745    ,  0.6745    , 3,  3,  8, 16, 16,432,  0.7533E-01,   1.046    ,  0.5878    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 8, 6,18,   0.000    ,  0.6745    , 2,  3,  8,  8, 33,  0,  0.9568E-01,   1.734    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 9, 6,18,  0.6745    ,  0.6745    , 3,  7,  8, 16, 16,192,  0.1543    ,   1.519    ,  0.1714    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.231    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 1, 6,19, -0.6745    , -0.6745    , 3,  7,  8, 16, 16, 16,  0.4562    ,  0.8234E-01,   1.262    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.315    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 2, 6,19,   0.000    , -0.6745    , 2,  7, 21, 21,***,  0,   1.602    ,  0.6338E-01,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.315    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
 3, 6,19,  0.6745    , -0.6745    , 1,  7,***,***,***,***,   1.703    ,   0.000    ,   0.000    ,   0.000    ,   0.000    ,   8.002    ,   7.947    ,   2.097    ,   10.99    ,   14.00    ,   2.315    ,   1.388    ,   1.866    ,   2.210    ,  0.8927    ,   1.329    ,   1.606    ,   5.181    ,   1.477    ,   1.089    ,   1.441    ,   4.932    ,   3.423    ,   1.464    ,   1.006    ,   2.088    ,   3.571    ,   4.049    ,   7.854    
