   0.1780400027000000E-02,   0.2060604533794687E-01,   0.8277235678223964E-01,    3.648189892664640    ,
   0.8684500098000003E-02,   0.1311341445903104E-01,   0.1608886977620158E-01,    4.397147385075762    ,
   0.3689019992989961    ,   0.8162971801773722    ,   0.5885042736370114    ,    2.657967599699786    ,
   0.7863840050400001E-01,   0.1211773396812065    ,   0.1885070472844881    ,    7.809058358640841    ,
   0.5775800039000000E-02,   0.3595418692062226E-02,   0.1744440035732012E-02,    7.116398358097693    ,
   0.4355999990000002E-02,   0.1624785774074736E-01,   0.9812831352150315E-02,    1.552765100539355    ,
   0.3310493009837993    ,    1.349368617254696    ,   0.7204102610168056    ,    7.612222309784258    ,
   0.1514629988070000    ,   0.9325524318395199E-01,   0.1179556698953921    ,    3.376293132130541    ,
   0.1235700024809995    ,   0.6602326199889037    ,   0.2787736556732864    ,    6.142438866713780    ,
   0.1376250000000000E-01,   0.1163805588573236E-01,   0.2164592441011363E-01,   0.8857835941506410    ,
   0.2246000036100000E-01,   0.4914516469719195    ,   0.1585112623954213    ,    5.145896622667284    ,
   0.1810500026600000E-01,   0.4350032577992455    ,   0.1110694096168518    ,    5.712621208187339    ,
   0.2696899914000001E-02,   0.6979497419130186E-01,   0.1113031991843848E-01,    1.691639360302858    ,
   0.5250000000000000E-03,    0.000000000000000    ,   0.1102894196723770E-03,   0.7791307801161746    ,
   0.1789809995999999E-01,   0.4502408641312013    ,   0.7239945397554109E-01,    5.170303454555704    ,
   0.7628000015699997E-01,   0.5505548477485791    ,   0.1041088730097325    ,    2.896277051010108    ,
   0.2866719988500000E-01,   0.3526838894501710    ,   0.1110682216147515    ,    5.972699144999984    ,
   0.7177499986500002E-01,   0.5617659063439581    ,   0.1000445891168538    ,    5.840375015431831    ,
   0.1275000000000000E-02,    0.000000000000000    ,   0.2136074391321308E-03,   0.9965024965090508    ,
   0.6800000170000001E-03,    0.000000000000000    ,   0.1295009160743035E-02,    1.325343350139545    ,
   0.1383470005900000E-01,   0.2127314169873595    ,   0.5964132953261298E-01,    3.864468437408528    ,
   0.7648570015480004E-01,   0.2590553061253544    ,   0.1025135029584863    ,    3.284375490512162    ,
   0.3669000039300002E-01,   0.4385881074299547    ,   0.1147672406856409    ,    3.186906863583775    ,
   0.3421589998899999E-01,   0.1137219521831481    ,   0.9596412271180085E-01,    4.747201571231766    ,
   0.2175000000000000E-02,   0.1059730893043759E-01,   0.3766337536074782E-02,    3.289628940581626    ,
   0.7600000140000000E-03,    0.000000000000000    ,   0.5624886531071786E-02,    1.717021346232122    ,
   0.3841999950000000E-03,   0.3373232208035862E-01,   0.6465354611484142E-01,    9.765835376981860    ,
