148820,20080105,5364,0,2.622947,0,3.907114,.42,.9285714,0,8.161532,0,7.587371,0,1.449494,0,1.20306,0,1.465321,0,2.100689,0,.8621209,0,1.256201,0,1.556834,0,3.354354,0,1.317865,0,1.08793,0,1.251717,0,4.160045,0,3.082341,0,1.240178,0,.7800042,0,2.334928,0,2.771224,0,4.014627,0,5.456771,1,5,0,0,-.0590427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191629,20080105,33696,0,2.622947,0,3.907114,.42,1,0,8.161532,0,7.587371,0,1.449494,0,1.20306,0,1.465321,.6,2.116667,0,.8621209,0,1.256201,0,1.556834,0,3.354354,0,1.317865,0,1.08793,0,1.251717,0,4.160045,0,3.082341,0,1.240178,0,.7800042,0,2.334928,0,2.771224,0,4.014627,0,5.456771,2,5,0,0,.0123859,0,0,0,0,0,.0159779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38158,20080105,66786,0,2.622947,0,3.907114,0,.9876141,0,8.161532,0,7.587371,0,1.449494,0,1.20306,0,1.465321,.6,6.633333,0,.8621209,0,1.256201,0,1.556834,0,3.354354,0,1.317865,0,1.08793,0,1.251717,0,4.160045,0,3.082341,0,1.240178,0,.7800042,0,2.334928,0,2.771224,0,4.014627,0,5.456771,1,5,0,0,0,0,0,0,0,0,4.532644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190309,20080105,66041,0,2.622947,0,3.907114,.28,1.107143,0,8.161532,0,7.587371,0,1.449494,0,1.20306,0,1.465321,0,2.100689,0,.8621209,0,1.256201,.142,2.042253,0,3.354354,0,1.317865,0,1.08793,0,1.251717,0,4.160045,0,3.082341,0,1.240178,0,.7800042,0,2.334928,0,2.771224,0,4.014627,0,5.456771,2,5,0,0,.1195287,0,0,0,0,0,0,0,0,.48542,0,0,0,0,0,0,0,0,0,0,0,0
133597,20080105,37873,0,2.622947,0,3.907114,0,.9876141,0,8.161532,0,7.587371,0,1.449494,0,1.20306,.77,1.285714,0,2.100689,0,.8621209,0,1.256201,0,1.556834,0,3.354354,0,1.317865,0,1.08793,0,1.251717,0,4.160045,0,3.082341,0,1.240178,0,.7800042,0,2.334928,0,2.771224,0,4.014627,0,5.456771,1,5,0,0,0,0,0,0,0,-.179607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
