   4,     BD_COffDiag(04),   5,   0.6608177650654392D+00,   0.7365883116479437D+01
   4,     BD_COffDiag(04),   6,   0.7474823899920542D+00,   0.7363998282810983D+01
   4,     BD_COffDiag(04),   7,   0.8341470149186692D+00,   0.7358407099027812D+01
   4,     BD_COffDiag(04),   8,   0.9208116398452841D+00,   0.7357392040847007D+01
   4,     BD_COffDiag(04),   9,   0.1007476264771899D+01,   0.7352855075853754D+01
   4,     BD_COffDiag(04),  10,   0.1094140889698514D+01,   0.7348731407248141D+01
   4,     BD_COffDiag(04),  11,   0.1180805514625129D+01,   0.7344210303027177D+01
   4,     BD_COffDiag(04),  12,   0.1267470139551744D+01,   0.7347187037372326D+01
   4,     BD_COffDiag(04),  13,   0.1354134764478359D+01,   0.7349726033328544D+01
   4,     BD_COffDiag(04),  14,   0.1440799389404974D+01,   0.7352465426731139D+01
   4,     BD_COffDiag(04),  15,   0.1527464014331589D+01,   0.7350739028268252D+01
   4,     BD_COffDiag(04),  16,   0.1614128639258204D+01,   0.7355214774347681D+01
   4,     BD_COffDiag(04),  17,   0.1700793264184819D+01,   0.7355908363062645D+01
   4,     BD_COffDiag(04),  18,   0.1787457889111434D+01,   0.7360248097241540D+01
   4,     BD_COffDiag(04),  19,   0.1874122514038049D+01,   0.7357079287692859D+01
   4,     BD_COffDiag(04),  20,   0.1960787138964664D+01,   0.7354699198378805D+01
   4,     BD_COffDiag(04),  21,   0.2047451763891279D+01,   0.7355701197311324D+01
   4,     BD_COffDiag(04),  22,   0.2134116388817894D+01,   0.7356744772016734D+01
   4,     BD_COffDiag(04),  23,   0.2220781013744509D+01,   0.7359059174379765D+01
   4,     BD_COffDiag(04),  24,   0.2307445638671124D+01,   0.7359236202724485D+01
   4,     BD_COffDiag(04),  25,   0.2394110263597740D+01,   0.7359899948582075D+01
   4,     BD_COffDiag(04),  26,   0.2480774888524355D+01,   0.7356693442833610D+01
   4,     BD_COffDiag(04),  27,   0.2567439513450970D+01,   0.7357977680356515D+01
   4,     BD_COffDiag(04),  28,   0.2654104138377585D+01,   0.7356324593787627D+01
   4,     BD_COffDiag(04),  29,   0.2740768763304200D+01,   0.7356071557340441D+01
   4,     BD_COffDiag(04),  30,   0.2827433388230814D+01,   0.7354672916656944D+01
   5,     BD_COffDiag(05),   1,   0.3141592653589793D+00,   0.7438208068068379D+01
   5,     BD_COffDiag(05),   2,   0.4008238902855943D+00,   0.7427445595595407D+01
   5,     BD_COffDiag(05),   3,   0.4874885152122093D+00,   0.7421346711614409D+01
   5,     BD_COffDiag(05),   4,   0.5741531401388242D+00,   0.7414163529961476D+01
   5,     BD_COffDiag(05),   5,   0.6608177650654392D+00,   0.7405305236263783D+01
   5,     BD_COffDiag(05),   6,   0.7474823899920542D+00,   0.7390424447037855D+01
   5,     BD_COffDiag(05),   7,   0.8341470149186692D+00,   0.7377548027363400D+01
   5,     BD_COffDiag(05),   8,   0.9208116398452841D+00,   0.7374616497606083D+01
   5,     BD_COffDiag(05),   9,   0.1007476264771899D+01,   0.7369868756182015D+01
   5,     BD_COffDiag(05),  10,   0.1094140889698514D+01,   0.7369456377145704D+01
   5,     BD_COffDiag(05),  11,   0.1180805514625129D+01,   0.7372507903892505D+01
   5,     BD_COffDiag(05),  12,   0.1267470139551744D+01,   0.7372545736858717D+01
   5,     BD_COffDiag(05),  13,   0.1354134764478359D+01,   0.7372904376607076D+01
   5,     BD_COffDiag(05),  14,   0.1440799389404974D+01,   0.7374253333797586D+01
   5,     BD_COffDiag(05),  15,   0.1527464014331589D+01,   0.7374871182008228D+01
   5,     BD_COffDiag(05),  16,   0.1614128639258204D+01,   0.7378752405274423D+01
   5,     BD_COffDiag(05),  17,   0.1700793264184819D+01,   0.7379151296219025D+01
   5,     BD_COffDiag(05),  18,   0.1787457889111434D+01,   0.7380823995675120D+01
   5,     BD_COffDiag(05),  19,   0.1874122514038049D+01,   0.7385699362282008D+01
   5,     BD_COffDiag(05),  20,   0.1960787138964664D+01,   0.7390150651708518D+01
   5,     BD_COffDiag(05),  21,   0.2047451763891279D+01,   0.7400245405733144D+01
   5,     BD_COffDiag(05),  22,   0.2134116388817894D+01,   0.7403931667493493D+01
   5,     BD_COffDiag(05),  23,   0.2220781013744509D+01,   0.7408027095308692D+01
   5,     BD_COffDiag(05),  24,   0.2307445638671124D+01,   0.7428955255738789D+01
   5,     BD_COffDiag(05),  25,   0.2394110263597740D+01,   0.7436702553544301D+01
   5,     BD_COffDiag(05),  26,   0.2480774888524355D+01,   0.7472691988163893D+01
   5,     BD_COffDiag(05),  27,   0.2567439513450970D+01,   0.7475720941039063D+01
   5,     BD_COffDiag(05),  28,   0.2654104138377585D+01,   0.7486095716271882D+01
   5,     BD_COffDiag(05),  29,   0.2740768763304200D+01,   0.7493668599595054D+01
   5,     BD_COffDiag(05),  30,   0.2827433388230814D+01,   0.7506532059230764D+01
